UniProtID_1	UniProtID_2	Gene_name_1	Gene_name_2
Q9NYJ8	Q9Y4K3	TAB2	TRAF6
Q8N5C8	O43318	TAB3	M3K7
Q8N5C8	P49116	TAB3	NR2C2
Q8N5C8	Q15750	TAB3	TAB1
Q8N5C8	Q9NYJ8	TAB3	TAB2
Q8N5C8	Q12933	TAB3	TRAF2
Q8N5C8	Q9Y4K3	TAB3	TRAF6
Q92844	Q9UHD2	TANK	TBK1
Q92844	Q12933	TANK	TRAF2
Q92844	Q13114	TANK	TRAF3
Q86VP1	O15111	TAXB1	IKKA
Q9UHD2	Q9Y297	TBK1	FBW1A
Q9UHD2	Q16543	TBK1	CDC37
Q9UHD2	Q9UKB1	TBK1	FBW1B
Q9UHD2	P07900	TBK1	HS90A
Q9UHD2	P08238	TBK1	HS90B
Q9UHD2	Q9Y6K9	TBK1	NEMO
Q9UHD2	P25963	TBK1	IKBA
Q9UHD2	Q13200	TBK1	PSMD2
Q9UHD2	Q14644	TBK1	RASA3
Q9UHD2	Q92844	TBK1	TANK
Q9UHD2	A7MCY6	TBK1	TBKB1
Q9UHD2	P01375	TBK1	TNFA
Q9UHD2	P19438	TBK1	TNR1A
Q9UHD2	P20333	TBK1	TNR1B
Q9UHD2	Q15628	TBK1	TRADD
Q9UHD2	Q12933	TBK1	TRAF2
A7MCY6	Q9UHD2	TBKB1	TBK1
Q96CG3	Q12933	TIFA	TRAF2
P01375	Q9Y297	TNFA	FBW1A
P01375	Q9UKB1	TNFA	FBW1B
P01375	Q13200	TNFA	PSMD2
P01375	Q14644	TNFA	RASA3
P01375	Q9UHD2	TNFA	TBK1
P01375	P19438	TNFA	TNR1A
P01375	P20333	TNFA	TNR1B
P01375	Q15628	TNFA	TRADD
P01375	Q12933	TNFA	TRAF2
P21580	Q14790	TNAP3	CASP8
P21580	Q13158	TNAP3	FADD
P21580	Q9Y6K9	TNAP3	NEMO
P21580	Q99683	TNAP3	M3K5
P21580	Q13546	TNAP3	RIPK1
P21580	Q13546	TNAP3	RIPK1
P21580	Q13546	TNAP3	RIPK1
P21580	P19438	TNAP3	TNR1A
P21580	Q8NFZ5	TNAP3	TNIP2
P21580	Q13077	TNAP3	TRAF1
P21580	Q12933	TNAP3	TRAF2
P21580	O76080	TNAP3	ZFAN5
Q9Y6Q6	Q9Y4K3	TNR11	TRAF6
P19438	O95429	TNR1A	BAG4
P19438	Q13490	TNR1A	BIRC2
P19438	Q9Y297	TNR1A	FBW1A
P19438	Q14790	TNR1A	CASP8
P19438	Q03135	TNR1A	CAV1
P19438	O15111	TNR1A	IKKA
P19438	O75530	TNR1A	EED
P19438	Q13158	TNR1A	FADD
P19438	Q9BXW9	TNR1A	FACD2
P19438	Q9UKB1	TNR1A	FBW1B
P19438	P16278	TNR1A	BGAL
P19438	P63244	TNR1A	RACK1
P19438	P62993	TNR1A	GRB2
P19438	P07900	TNR1A	HS90A
P19438	O14920	TNR1A	IKKB
P19438	Q9Y6K9	TNR1A	NEMO
P19438	Q8WXG6	TNR1A	MADD
P19438	Q92636	TNR1A	FAN
P19438	Q6GQQ9	TNR1A	OTU7B
P19438	Q13200	TNR1A	PSMD2
P19438	Q05397	TNR1A	FAK1
P19438	Q14644	TNR1A	RASA3
P19438	Q969G6	TNR1A	RIFK
P19438	Q13546	TNR1A	RIPK1
P19438	Q9NY59	TNR1A	NSMA2
P19438	Q07889	TNR1A	SOS1
P19438	Q07890	TNR1A	SOS2
P19438	P43405	TNR1A	KSYK
P19438	Q9UHD2	TNR1A	TBK1
P19438	P01375	TNR1A	TNFA
P19438	P21580	TNR1A	TNAP3
P19438	P20333	TNR1A	TNR1B
P19438	Q15628	TNR1A	TRADD
P19438	Q12933	TNR1A	TRAF2
P19438	Q12931	TNR1A	TRAP1
P19438	P63279	TNR1A	UBC9
P20333	Q9Y297	TNR1B	FBW1A
P20333	Q9BXW9	TNR1B	FACD2
P20333	Q9UKB1	TNR1B	FBW1B
P20333	Q13200	TNR1B	PSMD2
P20333	Q14644	TNR1B	RASA3
P20333	P42224	TNR1B	STAT1
P20333	P43405	TNR1B	KSYK
P20333	Q9UHD2	TNR1B	TBK1
P20333	P01375	TNR1B	TNFA
P20333	P19438	TNR1B	TNR1A
P20333	Q15628	TNR1B	TRADD
P20333	Q12933	TNR1B	TRAF2
P28908	Q12933	TNR8	TRAF2
Q8NFZ5	P41279	TNIP2	M3K8
Q8NFZ5	P19838	TNIP2	NFKB1
Q8NFZ5	Q00653	TNIP2	NFKB2
Q8NFZ5	Q04864	TNIP2	REL
Q8NFZ5	Q04206	TNIP2	TF65
Q8NFZ5	P21580	TNIP2	TNAP3
Q15628	Q13490	TRADD	BIRC2
Q15628	Q9Y297	TRADD	FBW1A
Q15628	Q92851	TRADD	CASPA
Q15628	Q14790	TRADD	CASP8
Q15628	Q03135	TRADD	CAV1
Q15628	O15519	TRADD	CFLAR
Q15628	Q13158	TRADD	FADD
Q15628	Q9UKB1	TRADD	FBW1B
Q15628	O14920	TRADD	IKKB
Q15628	Q13200	TRADD	PSMD2
Q15628	Q14644	TRADD	RASA3
Q15628	Q13546	TRADD	RIPK1
Q15628	P60602	TRADD	ROMO1
Q15628	P42224	TRADD	STAT1
Q15628	Q9UHD2	TRADD	TBK1
Q15628	P01375	TRADD	TNFA
Q15628	P19438	TRADD	TNR1A
Q15628	P20333	TRADD	TNR1B
Q15628	Q13077	TRADD	TRAF1
Q15628	Q12933	TRADD	TRAF2
Q13077	Q13490	TRAF1	BIRC2
Q13077	Q92851	TRAF1	CASPA
Q13077	Q14790	TRAF1	CASP8
Q13077	O15519	TRAF1	CFLAR
Q13077	O15111	TRAF1	IKKA
Q13077	Q13158	TRAF1	FADD
Q13077	O14920	TRAF1	IKKB
Q13077	Q9Y6K9	TRAF1	NEMO
Q13077	Q13546	TRAF1	RIPK1
Q13077	P21580	TRAF1	TNAP3
Q13077	Q15628	TRAF1	TRADD
Q13077	Q12933	TRAF1	TRAF2
Q12933	Q13490	TRAF2	BIRC2
Q12933	Q9Y297	TRAF2	FBW1A
Q12933	Q92851	TRAF2	CASPA
Q12933	Q14790	TRAF2	CASP8
Q12933	Q03135	TRAF2	CAV1
Q12933	O15519	TRAF2	CFLAR
Q12933	O15111	TRAF2	IKKA
Q12933	Q92905	TRAF2	CSN5
Q12933	Q13158	TRAF2	FADD
Q12933	Q9UKB1	TRAF2	FBW1B
Q12933	P21333	TRAF2	FLNA
Q12933	O14920	TRAF2	IKKB
Q12933	Q13233	TRAF2	M3K1
Q12933	Q16584	TRAF2	M3K11
Q12933	Q99558	TRAF2	M3K14
Q12933	Q99683	TRAF2	M3K5
Q12933	O43318	TRAF2	M3K7
Q12933	Q12851	TRAF2	M4K2
Q12933	Q9GZU2	TRAF2	PEG3
Q12933	Q16512	TRAF2	PKN1
Q12933	Q13200	TRAF2	PSMD2
Q12933	Q05397	TRAF2	FAK1
Q12933	Q14644	TRAF2	RASA3
Q12933	Q13546	TRAF2	RIPK1
Q12933	Q13546	TRAF2	RIPK1
Q12933	P60602	TRAF2	ROMO1
Q12933	Q15750	TRAF2	TAB1
Q12933	Q9NYJ8	TRAF2	TAB2
Q12933	Q8N5C8	TRAF2	TAB3
Q12933	Q92844	TRAF2	TANK
Q12933	Q9UHD2	TRAF2	TBK1
Q12933	Q96CG3	TRAF2	TIFA
Q12933	P01375	TRAF2	TNFA
Q12933	P21580	TRAF2	TNAP3
Q12933	P19438	TRAF2	TNR1A
Q12933	P20333	TRAF2	TNR1B
Q12933	P28908	TRAF2	TNR8
Q12933	Q15628	TRAF2	TRADD
Q12933	Q13077	TRAF2	TRAF1
Q12933	Q8TEL6	TRAF2	TP4AP
Q13114	P05186	TRAF3	PPBT
Q13114	Q99558	TRAF3	M3K14
Q13114	Q92844	TRAF3	TANK
Q9BUZ4	P23443	TRAF4	KS6B1
O00463	Q99558	TRAF5	M3K14
Q9Y4K3	P51787	TRAF6	KCNQ1
Q9Y4K3	Q99558	TRAF6	M3K14
Q9Y4K3	P49116	TRAF6	NR2C2
Q9Y4K3	P28074	TRAF6	PSB5
Q9Y4K3	P62191	TRAF6	PRS4
Q9Y4K3	P35998	TRAF6	PRS7
Q9Y4K3	P17980	TRAF6	PRS6A
Q9Y4K3	Q99460	TRAF6	PSMD1
Q9Y4K3	O00232	TRAF6	PSD12
Q9Y4K3	Q9UNM6	TRAF6	PSD13
Q9Y4K3	O43242	TRAF6	PSMD3
Q9Y4K3	Q15008	TRAF6	PSMD6
Q9Y4K3	P51665	TRAF6	PSMD7
Q9Y4K3	Q9NYJ8	TRAF6	TAB2
Q9Y4K3	Q8N5C8	TRAF6	TAB3
Q9Y4K3	Q9Y6Q6	TRAF6	TNR11
Q9Y4K3	O76080	TRAF6	ZFAN5
Q6Q0C0	Q99759	TRAF7	M3K3
Q12931	P19438	TRAP1	TNR1A
Q96Q05	Q9Y6K9	TPPC9	NEMO
Q96RU7	Q04206	TRIB3	TF65
Q13049	P98170	TRI32	XIAP
Q13049	P98170	TRI32	XIAP
Q8TEL6	Q12933	TP4AP	TRAF2
P40222	Q9Y6K9	TXLNA	NEMO
P10599	Q9H3M7	THIO	TXNIP
Q9H3M7	P10599	TXNIP	THIO
P62837	P25963	UB2D2	IKBA
P61077	P19838	UB2D3	NFKB1
P61077	P25963	UB2D3	IKBA
P63279	Q13233	UBC9	M3K1
P63279	P19438	UBC9	TNR1A
Q8IV45	Q04206	UN5CL	TF65
P51784	Q01201	UBP11	RELB
O75604	Q00653	UBP2	NFKB2
P98170	Q13049	XIAP	TRI32
P31946	Q99759	1433B	M3K3
P62258	Q99759	1433E	M3K3
P61981	Q99759	1433G	M3K3
Q04917	Q99759	1433F	M3K3
P27348	Q99759	1433T	M3K3
P27348	P25963	1433T	IKBA
P27348	Q04206	1433T	TF65
P63104	Q99759	1433Z	M3K3
O76080	Q9Y6K9	ZFAN5	NEMO
O76080	Q13546	ZFAN5	RIPK1
O76080	P21580	ZFAN5	TNAP3
O76080	Q9Y4K3	ZFAN5	TRAF6
